config_id,suite,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,total_params_M,q8_group_size,layer_size_kb,mlp_ratio,kv_ratio,sample_idx
RND_1912,Random_50M_150M,Random_50M_150M,26,608,8,4,32,16,2080,138.367,32,4562.4,3.421,0.5,1912
RND_1913,Random_50M_150M,Random_50M_150M,28,512,4,4,16,64,1248,88.638,32,2474.0,2.438,1.0,1913
RND_1914,Random_50M_150M,Random_50M_150M,21,480,2,2,48,48,2496,103.514,32,4158.8,5.2,1.0,1914
RND_1915,Random_50M_150M,Random_50M_150M,28,512,2,2,32,32,1376,88.638,32,2474.0,2.688,1.0,1915
RND_1916,Random_50M_150M,Random_50M_150M,21,448,8,1,64,16,1600,74.485,64,2572.9,3.571,0.125,1916
RND_1917,Random_50M_150M,Random_50M_150M,10,544,16,4,48,16,1920,65.66,32,4216.0,3.529,0.25,1917
RND_1918,Random_50M_150M,Random_50M_150M,14,352,16,16,32,16,1760,51.3,32,2641.4,5.0,1.0,1918
RND_1919,Random_50M_150M,Random_50M_150M,16,544,6,2,16,32,1760,76.675,32,3393.6,3.235,0.333,1919
RND_1920,Random_50M_150M,Random_50M_150M,27,288,12,6,48,64,1376,62.281,32,1948.5,4.778,0.5,1920
RND_1921,Random_50M_150M,Random_50M_150M,23,416,12,2,32,16,1248,63.198,32,2024.8,3.0,0.167,1921
RND_1922,Random_50M_150M,Random_50M_150M,25,448,2,2,48,48,2080,96.749,32,3267.2,4.643,1.0,1922
RND_1923,Random_50M_150M,Random_50M_150M,27,480,12,12,48,48,800,85.14,32,2488.1,1.667,1.0,1923
RND_1924,Random_50M_150M,Random_50M_150M,13,512,1,1,16,16,2336,72.83,16,4428.0,4.562,1.0,1924
RND_1925,Random_50M_150M,Random_50M_150M,17,480,12,3,16,16,2240,82.908,32,3804.4,4.667,0.25,1925
RND_1926,Random_50M_150M,Random_50M_150M,25,512,1,1,64,64,1824,99.102,32,3230.0,3.562,1.0,1926
RND_1927,Random_50M_150M,Random_50M_150M,27,544,6,1,32,16,864,70.406,32,1758.4,1.588,0.167,1927
RND_1928,Random_50M_150M,Random_50M_150M,14,576,4,2,32,64,2176,86.268,64,4254.8,3.778,0.5,1928
RND_1929,Random_50M_150M,Random_50M_150M,12,512,8,2,64,32,2496,77.661,64,4496.0,4.875,0.25,1929
RND_1930,Random_50M_150M,Random_50M_150M,20,576,8,8,48,64,2240,127.053,64,5096.2,3.889,1.0,1930
RND_1931,Random_50M_150M,Random_50M_150M,23,608,1,1,32,48,2112,121.453,16,4830.8,3.474,1.0,1931
RND_1932,Random_50M_150M,Random_50M_150M,14,576,16,16,16,64,2624,113.105,64,6243.8,4.556,1.0,1932
RND_1933,Random_50M_150M,Random_50M_150M,28,544,1,1,16,32,2400,138.534,32,4369.0,4.412,1.0,1933
RND_1934,Random_50M_150M,Random_50M_150M,13,512,12,12,32,16,1920,71.765,64,3680.0,3.75,1.0,1934
RND_1935,Random_50M_150M,Random_50M_150M,10,608,12,12,16,32,2016,74.357,32,4818.9,3.316,1.0,1935
RND_1936,Random_50M_150M,Random_50M_150M,16,640,2,1,32,48,2432,109.375,32,5308.8,3.8,0.5,1936
RND_1937,Random_50M_150M,Random_50M_150M,27,512,1,1,16,48,736,58.08,16,1468.0,1.438,1.0,1937
RND_1938,Random_50M_150M,Random_50M_150M,6,608,2,2,16,32,2912,63.141,32,5973.1,4.789,1.0,1938
RND_1939,Random_50M_150M,Random_50M_150M,24,416,6,6,16,32,928,54.494,32,1542.1,2.231,1.0,1939
RND_1940,Random_50M_150M,Random_50M_150M,25,480,2,1,48,48,1248,72.556,32,2133.8,2.6,0.5,1940
RND_1941,Random_50M_150M,Random_50M_150M,15,512,12,6,16,16,2400,85.482,32,4382.0,4.688,0.5,1941
RND_1942,Random_50M_150M,Random_50M_150M,12,608,1,1,64,64,2016,76.58,32,4220.4,3.316,1.0,1942
RND_1943,Random_50M_150M,Random_50M_150M,25,608,1,1,16,64,2528,148.326,32,5182.2,4.158,1.0,1943
RND_1944,Random_50M_150M,Random_50M_150M,5,512,12,6,48,64,2784,52.284,32,5840.0,5.438,0.5,1944
RND_1945,Random_50M_150M,Random_50M_150M,17,416,8,2,64,16,1728,63.254,32,2741.4,4.154,0.25,1945
RND_1946,Random_50M_150M,Random_50M_150M,27,576,12,6,32,64,1760,137.999,32,4443.8,3.056,0.5,1946
RND_1947,Random_50M_150M,Random_50M_150M,28,288,12,12,64,48,1312,67.922,32,2100.4,4.556,1.0,1947
RND_1948,Random_50M_150M,Random_50M_150M,28,416,8,4,16,48,576,50.027,32,1147.2,1.385,0.5,1948
RND_1949,Random_50M_150M,Random_50M_150M,22,576,12,4,48,16,2368,131.997,64,4866.8,4.111,0.333,1949
RND_1950,Random_50M_150M,Random_50M_150M,15,512,12,12,32,64,2400,98.754,32,5354.0,4.688,1.0,1950
RND_1951,Random_50M_150M,Random_50M_150M,27,576,12,1,64,32,1440,115.604,32,3532.5,2.5,0.083,1951
RND_1952,Random_50M_150M,Random_50M_150M,4,608,8,4,32,16,2944,53.447,32,6293.8,4.842,0.5,1952
RND_1953,Random_50M_150M,Random_50M_150M,26,384,16,4,32,32,928,59.914,32,1720.5,2.417,0.25,1953
RND_1954,Random_50M_150M,Random_50M_150M,14,416,2,1,32,64,1824,54.477,32,2639.0,4.385,0.5,1954
RND_1955,Random_50M_150M,Random_50M_150M,24,320,12,4,16,48,1408,56.418,64,1747.5,4.4,0.333,1955
RND_1956,Random_50M_150M,Random_50M_150M,26,640,2,2,16,16,1920,130.208,32,4150.0,3.0,1.0,1956
RND_1957,Random_50M_150M,Random_50M_150M,8,640,1,1,48,48,2720,74.948,16,6535.0,4.25,1.0,1957
RND_1958,Random_50M_150M,Random_50M_150M,17,608,12,3,16,32,2816,125.359,32,6133.4,4.632,0.25,1958
RND_1959,Random_50M_150M,Random_50M_150M,20,544,12,4,48,48,2912,139.143,32,6147.6,5.353,0.333,1959
RND_1960,Random_50M_150M,Random_50M_150M,16,512,12,3,32,64,2560,100.476,64,4853.0,5.0,0.25,1960
RND_1961,Random_50M_150M,Random_50M_150M,20,320,12,1,64,32,1664,56.044,64,2076.9,5.2,0.083,1961
RND_1962,Random_50M_150M,Random_50M_150M,6,544,6,3,32,32,2944,58.061,32,5631.2,5.412,0.5,1962
RND_1963,Random_50M_150M,Random_50M_150M,6,608,2,1,32,64,2400,57.888,32,5011.2,3.947,0.5,1963
RND_1964,Random_50M_150M,Random_50M_150M,22,416,2,2,16,16,1216,55.502,32,1732.2,2.923,1.0,1964
RND_1965,Random_50M_150M,Random_50M_150M,28,384,4,4,64,48,704,51.684,64,1204.5,1.833,1.0,1965
RND_1966,Random_50M_150M,Random_50M_150M,25,512,8,4,48,64,1376,95.825,32,3086.0,2.688,0.5,1966
RND_1967,Random_50M_150M,Random_50M_150M,26,480,6,2,32,16,2304,115.228,32,3855.0,4.8,0.333,1967
RND_1968,Random_50M_150M,Random_50M_150M,8,608,4,4,48,16,2528,69.955,32,5417.4,4.158,1.0,1968
RND_1969,Random_50M_150M,Random_50M_150M,28,640,4,1,32,16,1152,98.469,64,2464.4,1.8,0.25,1969
RND_1970,Random_50M_150M,Random_50M_150M,12,448,16,4,48,16,1312,50.578,32,2574.2,2.929,0.25,1970
RND_1971,Random_50M_150M,Random_50M_150M,20,576,8,1,32,32,1120,74.337,32,2499.8,1.944,0.125,1971
RND_1972,Random_50M_150M,Random_50M_150M,10,512,2,1,64,48,2048,58.93,32,3653.0,4.0,0.5,1972
RND_1973,Random_50M_150M,Random_50M_150M,22,416,16,8,64,16,1152,70.145,32,2463.5,2.769,0.5,1973
RND_1974,Random_50M_150M,Random_50M_150M,10,608,1,1,16,16,1760,63.073,16,3975.8,2.895,1.0,1974
RND_1975,Random_50M_150M,Random_50M_150M,5,576,6,2,64,64,2848,56.516,32,6063.8,4.944,0.333,1975
RND_1976,Random_50M_150M,Random_50M_150M,15,608,16,2,16,32,1184,70.867,32,2959.2,1.947,0.125,1976
RND_1977,Random_50M_150M,Random_50M_150M,20,576,16,16,16,64,2112,131.477,64,5325.8,3.667,1.0,1977
RND_1978,Random_50M_150M,Random_50M_150M,16,480,16,4,16,48,2080,81.908,32,3973.1,4.333,0.25,1978
RND_1979,Random_50M_150M,Random_50M_150M,17,416,6,2,16,16,1696,58.728,32,2448.9,4.077,0.333,1979
RND_1980,Random_50M_150M,Random_50M_150M,12,608,1,1,48,48,1376,62.105,16,3215.8,2.263,1.0,1980
RND_1981,Random_50M_150M,Random_50M_150M,16,640,8,4,32,48,3424,147.222,32,7907.5,5.35,0.5,1981
RND_1982,Random_50M_150M,Random_50M_150M,28,576,8,1,16,16,1888,125.007,32,3775.5,3.278,0.125,1982
RND_1983,Random_50M_150M,Random_50M_150M,28,384,6,1,64,32,896,55.469,64,1344.8,2.333,0.167,1983
RND_1984,Random_50M_150M,Random_50M_150M,22,608,4,4,48,64,1568,105.516,32,3750.1,2.579,1.0,1984
RND_1985,Random_50M_150M,Random_50M_150M,26,608,1,1,16,16,800,69.571,16,1838.2,1.316,1.0,1985
RND_1986,Random_50M_150M,Random_50M_150M,26,416,8,8,48,16,576,50.716,32,1264.2,1.385,1.0,1986
RND_1987,Random_50M_150M,Random_50M_150M,15,608,12,1,48,32,2496,108.369,32,5705.9,4.105,0.083,1987
RND_1988,Random_50M_150M,Random_50M_150M,14,576,12,2,16,64,1568,75.946,32,3694.5,2.722,0.167,1988
RND_1989,Random_50M_150M,Random_50M_150M,10,512,2,1,16,48,1600,51.312,32,2816.0,3.125,0.5,1989
RND_1990,Random_50M_150M,Random_50M_150M,17,576,2,2,48,32,2400,102.624,32,4767.8,4.167,1.0,1990
RND_1991,Random_50M_150M,Random_50M_150M,19,544,2,2,48,48,800,56.157,32,1672.4,1.471,1.0,1991
RND_1992,Random_50M_150M,Random_50M_150M,7,544,1,1,32,48,2752,59.404,16,5597.2,5.059,1.0,1992
RND_1993,Random_50M_150M,Random_50M_150M,20,512,16,4,64,48,1632,98.846,32,4022.0,3.188,0.25,1993
RND_1994,Random_50M_150M,Random_50M_150M,27,608,8,8,32,48,960,98.913,32,2788.2,1.579,1.0,1994
RND_1995,Random_50M_150M,Random_50M_150M,16,352,1,1,64,48,1888,50.875,16,2535.5,5.364,1.0,1995
RND_1996,Random_50M_150M,Random_50M_150M,21,544,2,1,48,64,1312,76.189,32,2561.7,2.412,0.5,1996
RND_1997,Random_50M_150M,Random_50M_150M,17,416,1,1,64,32,1376,51.487,32,1980.9,3.308,1.0,1997
RND_1998,Random_50M_150M,Random_50M_150M,25,608,6,1,32,32,1216,92.877,32,2745.5,2.0,0.167,1998
RND_1999,Random_50M_150M,Random_50M_150M,13,640,6,1,16,32,2336,93.3,32,5173.8,3.65,0.167,1999
RND_2000,Random_50M_150M,Random_50M_150M,26,512,12,4,32,32,1824,112.26,32,3662.0,3.562,0.333,2000
